frame_idx	timestamp	confidence	errorDeg	dxCm	dyCm	gaze_ts	gaze_x	gaze_y
0.0	-0.0044870000100000005	1.0	2.0768680755902516	-5.236567681884765	-1.47231849243164	63793321.215	564.0607104000001	331.82364240000004
1.0	0.012268000000000001	1.0	1.9406628126071495	-4.884604638671874	-1.40475257446289	63793329.615	566.1037312	331.5047976
1.0	0.012268000000000001	1.0	1.9406628126071495	-4.884604638671874	-1.40475257446289	63793329.615	566.1037312	331.5047976
1.0	0.012268000000000001	1.0	1.9532622507409192	-4.923937982177733	-1.387193522949218	63793338.015	565.8979584	331.3969776
2.0	0.029023	1.0	1.9257308110585154	-4.906008905029296	-1.169389567871093	63793346.415	566.2005632	330.074856
2.0	0.029023	1.0	1.8966170874171262	-4.814006036376952	-1.2238825183105462	63793354.815	566.6773888	330.3976752
3.0	0.04577900000000001	1.0	1.8156256160610145	-4.646472161865233	-1.0095842700195305	63793363.215	567.7086208000001	329.0578704
3.0	0.04577900000000001	1.0	1.7208988252953117	-4.391280358886718	-1.0132234912109368	63793371.61499999	569.0840192000001	329.17424400000004
4.0	0.062534	1.0	1.6531149877909308	-4.2708503662109365	-0.707444987792968	63793380.015	569.922624	327.2564448
4.0	0.062534	1.0	1.6773956526852367	-4.296538537597655	-0.9139345507812493	63793388.415	569.7104	328.33777680000003
5.0	0.07928899999	1.0	1.7178614217123926	-4.38586348876953	-1.0012453417968743	63793396.815	568.7991808	328.5355464
5.0	0.07928899999	1.0	1.613974515576141	-4.154380029296874	-0.7774141650390618	63793405.215	570.12768	327.4407648
6.0	0.096044	1.0	1.6122866668084932	-4.1669685302734365	-0.6798952441406243	63793413.61499999	569.9890816	326.55896640000003
6.0	0.096044	1.0	1.5922780637126563	-4.101977532958983	-0.7481592517089837	63793422.01499999	570.3156864	326.9441736
7.0	0.11279899999	1.0	1.5973145221756784	-4.10818023071289	-0.7867868762207024	63793430.415	570.0276864	327.0150288
7.0	0.11279899999	1.0	1.6220501810690098	-4.182543939208983	-0.740861735839843	63793438.815	569.642432	326.7443808
8.0	0.129555	1.0	1.5635868234498886	-4.057326501464843	-0.5503137927246087	63793447.215	570.440256	325.7039592
8.0	0.129555	1.0	1.597197644332606	-4.149523919677733	-0.5244692187499993	63793455.615	569.9513216	325.5326352
9.0	0.14631	1.0	1.5809285027293862	-4.10848540649414	-0.5091341357421868	63793464.015	570.3845376	325.53534959999996
9.0	0.14631	1.0	1.5134191401375678	-3.9278022705078115	-0.5273378710937493	63793472.415	571.3535744	325.699596
10.0	0.16306499999	1.0	1.5797867956151257	-4.09676665649414	-0.5749910693359368	63793480.81500001	570.85504	325.8384264
10.0	0.16306499999	1.0	1.53509142217603	-3.9808647094726552	-0.5582865100097649	63793489.215	571.4869888	325.7937648
11.0	0.17982	1.0	1.5863327417895334	-4.109454339599608	-0.6071985583496087	63793497.615	571.1735936	326.1416544
