frame_idx	timestamp	confidence	errorDeg	dxCm	dyCm	gaze_ts	gaze_x	gaze_y
0.0	0.0	0.0	49.55191127386449	-156.6869575439453	80.04746071289063	86573.0	0.0	0.0
0.0	0.0	0.0	49.55191127386449	-156.6869575439453	80.04746071289063	86589.0	0.0	0.0
1.0	0.033	0.0	49.57236543675762	-156.81478041992187	80.07702461669922	86605.0	0.0	0.0
2.0	0.069	0.0	49.54774399615915	-156.66588515625	80.03173653076172	86625.0	0.0	0.0
2.0	0.069	0.0	49.54774399615915	-156.66588515625	80.03173653076172	86642.0	0.0	0.0
2.0	0.069	0.0	49.54774399615915	-156.66588515625	80.03173653076172	86657.0	0.0	0.0
3.0	0.1	0.0	49.545750931540894	-156.55161971435547	80.2278501171875	86673.0	0.0	0.0
3.0	0.1	0.0	49.545750931540894	-156.55161971435547	80.2278501171875	86689.0	0.0	0.0
4.0	0.133	0.0	49.51010221602373	-156.28215712890625	80.26778236816406	86709.0	0.0	0.0
5.0	0.168	0.0	49.50965709711328	-156.24912947998047	80.32600990722656	86730.0	0.0	0.0
5.0	0.168	0.0	49.50965709711328	-156.24912947998047	80.32600990722656	86741.0	0.0	0.0
5.0	0.168	0.0	49.50965709711328	-156.24912947998047	80.32600990722656	86757.0	0.0	0.0
6.0	0.201	0.0	49.522016393654454	-156.3216010986328	80.35293404052734	86774.0	0.0	0.0
6.0	0.201	0.0	49.522016393654454	-156.3216010986328	80.35293404052734	86793.0	0.0	0.0
7.0	0.249	0.0	49.52328395493587	-156.33605880126953	80.34203163574219	86822.0	0.0	0.0
7.0	0.249	0.0	49.52328395493587	-156.33605880126953	80.34203163574219	86831.0	0.0	0.0
8.0	0.268	0.0	49.54700475601433	-156.45505446777344	80.43305794189453	86841.0	0.0	0.0
8.0	0.268	0.0	49.54700475601433	-156.45505446777344	80.43305794189453	86857.0	0.0	0.0
9.0	0.3	0.0	49.55842730746335	-156.5180808959961	80.4658643383789	86882.0	0.0	0.0
10.0	0.336	0.0	49.57634746797668	-156.6726447998047	80.40907112548828	86893.0	0.0	0.0
10.0	0.336	0.0	49.57634746797668	-156.6726447998047	80.40907112548828	86909.0	0.0	0.0
10.0	0.336	0.0	49.57634746797668	-156.6726447998047	80.40907112548828	86925.0	0.0	0.0
11.0	0.368	0.0	49.5804431832855	-156.7057029663086	80.40051094482422	86941.0	0.0	0.0
12.0	0.4	0.0	49.63880171018352	-157.02968520507812	80.5661298413086	86961.0	0.0	0.0
12.0	0.4	0.0	49.63880171018352	-157.02968520507812	80.5661298413086	86977.0	0.0	0.0
13.0	0.436	0.0	49.63038428350091	-156.97260970458984	80.56228462646484	86993.0	0.0	0.0
13.0	0.436	0.0	49.63038428350091	-156.97260970458984	80.56228462646484	87009.0	0.0	0.0
13.0	0.436	0.0	49.63038428350091	-156.97260970458984	80.56228462646484	87025.0	0.0	0.0
