frame_idx	timestamp	confidence	errorDeg	dxCm	dyCm	gaze_ts	gaze_x	gaze_y
0.0	0.04166666667	1.0	1.0046917670972022	-2.5407783447265615	-0.6813371997070305	1214595.815	721.8600064	293.0500032
0.0	0.04166666667	1.0	0.8807502326391693	-2.236575311279296	-0.5614946704101555	1214612.434	724.2300032	292.03999680000004
1.0	0.08333333333000001	1.0	0.9121260030525272	-2.3063308654785146	-0.6197260241699212	1214629.055	723.6199936	291.6
1.0	0.08333333333000001	1.0	0.9208904630320076	-2.2794982849121084	-0.7856577258300774	1214645.746	723.8599936	292.8499968
1.0	0.08333333333000001	1.0	0.7859055203294139	-1.9618827758789052	-0.6203516345214837	1214662.29	726.3299968	291.4900032
2.0	0.125	1.0	0.9386475024199752	-1.2157051025390615	-2.135843120117187	1214678.945	732.0	303.8599968
2.0	0.125	1.0	1.4775928182879345	-1.6241332946777334	-3.51180823852539	1214695.727	729.0300032	314.3800032
3.0	0.16666666667000002	0.5	31.95705899560057	-28.21304625854492	-89.2196596484375	1214712.283	561.6899968	891.9700032000001
3.0	0.16666666667000002	0.5	32.25245191438168	-30.580115502929686	-89.57591041137695	1214728.999	545.8300032	894.3
3.0	0.16666666667000002	1.0	1.9787677488675313	-0.8989517150878896	-5.103900752563476	1214745.63	731.5500032	328.23
4.0	0.20833333332999998	1.0	0.4438969609536057	-0.8656112609863271	0.7754308361816413	1214762.277	729.7100032000001	286.3399968
4.0	0.20833333332999998	1.0	0.8070904898582179	-0.9333640991210927	1.8957883496093757	1214778.864	728.92	277.7200032
4.0	0.20833333332999998	1.0	0.6200454486007636	-1.0834381042480459	1.2088796276855476	1214795.479	727.8899968000001	283.08
5.0	0.25	1.0	0.5459685015334598	-1.0096504150390615	1.0118047375488288	1214812.029	728.6700032	285.96
5.0	0.25	1.0	0.5052486342329502	-0.977835839843749	0.890821613769532	1214828.744	728.9500032	286.8799968
6.0	0.29166666666999996	1.0	0.6002697495369774	-1.283988183593749	0.9061872143554695	1214845.28	727.9200000000001	287.28000000000003
6.0	0.29166666666999996	1.0	0.6965119990999126	-1.4378807006835927	1.1215383190917976	1214862.106	726.6499967999999	285.67999679999997
7.0	0.33333333333000004	1.0	0.7830978818839037	-1.7295257507324209	1.1010724682617195	1214878.938	726.0200064	285.22999680000004
7.0	0.33333333333000004	1.0	0.6937325056841911	-1.5790283142089834	0.8975125927734382	1214895.339	727.2599936	286.74
8.0	0.375	1.0	0.7299345156191784	-1.7485000549316396	0.771314777832032	1214911.917	728.1500031999999	286.39000319999997
8.0	0.375	1.0	0.7632304672082176	-1.7741958557128896	0.9193669934082038	1214928.539	727.9100031999999	285.2599968
9.0	0.41666666667	1.0	0.7004509349380312	-1.781699365234374	0.4343015332031257	1214945.219	728.7800063999999	287.3899968
9.0	0.41666666667	1.0	0.6697008270065924	-1.7376739440917959	0.2339536328125007	1214961.996	729.1799936	288.9100032
9.0	0.41666666667	1.0	0.6685986267001699	-1.7369682250976552	0.21696678588867258	1214978.738	729.1900032	289.0399968
10.0	0.45833333333000004	1.0	0.5838386645996152	-1.5202361999511709	-0.15910132934570242	1214995.052	730.4000000000001	290.8900032
10.0	0.45833333333000004	1.0	0.5729436875678601	-1.4996025024414052	-0.035093150634764925	1215011.949	730.5299967999999	289.9300032
