frame_idx	timestamp	confidence	errorDeg	dxCm	dyCm	gaze_ts	gaze_x	gaze_y
0.0	0.00854900001	1.0	7.897490887611862	-13.076701348876952	-16.184961162109374	60736565.201	566.383552	396.8223768
0.0	0.00854900001	1.0	7.937786693199551	-13.167586511230468	-16.24974998046875	60736573.601	565.8907648	397.14716159999995
0.0	0.00854900001	1.0	7.8541142763233	-12.92618102416992	-16.15747817565918	60736582.001	567.202432	396.7000992
1.0	0.025304	1.0	7.8583766337413286	-12.853320306396483	-16.230007014770507	60736590.401	567.394176	396.981684
1.0	0.025304	1.0	7.8583766337413286	-12.853320306396483	-16.230007014770507	60736590.401	567.394176	396.981684
1.0	0.025304	0.64	7.914933398550482	-15.489936059570311	-13.962596736450195	60736598.801	552.96928	384.790608
2.0	0.042059	1.0	7.869299271883722	-12.955878442382811	-16.185600123901366	60736607.201	566.7562496	396.57458160000004
2.0	0.042059	1.0	7.865472316010723	-12.944289392089843	-16.18179687072754	60736615.601	566.8192256	396.55636560000005
3.0	0.058815	0.64	7.591282651614479	-14.091067498779296	-14.180398784179687	60736624.00099999	560.2684544	385.91838
4.0	0.07557	1.0	7.878757553972827	-12.996272271728515	-16.185560069580077	60736632.401	566.1322624000001	396.5272776
4.0	0.07557	0.69	7.595512362704076	-14.252093499755858	-14.034616313476562	60736640.801	559.215296	385.1260128
5.0	0.09232500001	1.0	7.844436616172125	-12.915625756835936	-16.132858119506835	60736649.201	566.3395584	396.3985488
5.0	0.09232500001	0.72	7.562359782835527	-14.189322656249999	-13.972471080322265	60736657.601	559.3197952	384.9417216
6.0	0.10908	0.68	7.548852930232346	-14.042205041503905	-14.069522700805663	60736666.00099999	559.8297728	385.6733136
6.0	0.10908	1.0	7.817840255437736	-12.898638909912108	-16.055538020629882	60736674.40099999	566.1292544	396.20124000000004
7.0	0.125835	0.66	7.514565943406622	-14.135108178710936	-13.84597571899414	60736682.801	559.1326464	384.73016399999995
7.0	0.125835	1.0	7.822016805417928	-12.992911523437499	-15.993699870605468	60736691.20100001	565.4331264	396.10792080000004
